"uniprot_id","protein","gene","description","n_seq","sum_spectra","is_keratin","CR006_T1","CR008_T1","CR009_T1","CR009_T2","CR010_T1","CR010_T2","CR015_T1","CR015_T2","CR017_T1","CR017_T2","CR018_T1","CR018_T2","CR022_T1","CR022_T2","CR072_T1","CR072_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T2","logFC_Baseline_CREvPLA","CI.L_Baseline_CREvPLA","CI.R_Baseline_CREvPLA","average_intensity_Baseline_CREvPLA","t_Baseline_CREvPLA","B_Baseline_CREvPLA","P.Value_Baseline_CREvPLA","adj.P.Val_Baseline_CREvPLA","sig.PVal_Baseline_CREvPLA","sig.FDR_Baseline_CREvPLA","logFC_Training_CREvPLA","CI.L_Training_CREvPLA","CI.R_Training_CREvPLA","average_intensity_Training_CREvPLA","t_Training_CREvPLA","B_Training_CREvPLA","P.Value_Training_CREvPLA","adj.P.Val_Training_CREvPLA","sig.PVal_Training_CREvPLA","sig.FDR_Training_CREvPLA","logFC_Training_CRE","CI.L_Training_CRE","CI.R_Training_CRE","average_intensity_Training_CRE","t_Training_CRE","B_Training_CRE","P.Value_Training_CRE","adj.P.Val_Training_CRE","sig.PVal_Training_CRE","sig.FDR_Training_CRE","logFC_Training_PLA","CI.L_Training_PLA","CI.R_Training_PLA","average_intensity_Training_PLA","t_Training_PLA","B_Training_PLA","P.Value_Training_PLA","adj.P.Val_Training_PLA","sig.PVal_Training_PLA","sig.FDR_Training_PLA","logFC_Interaction","CI.L_Interaction","CI.R_Interaction","average_intensity_Interaction","t_Interaction","B_Interaction","P.Value_Interaction","adj.P.Val_Interaction","sig.PVal_Interaction","sig.FDR_Interaction"
"P09871","C1S_HUMAN","C1S","Complement C1s subcomponent",21,21,FALSE,26.3465000444485,26.5144450793444,26.6511743780438,26.7099038983774,26.5707075757699,26.699531711718,26.5331120500568,26.2986305770046,26.6909611833562,26.7456163514554,26.6648674307987,26.6711527486356,26.6846804196285,26.7883817016322,27.1943325153585,26.7440034998561,26.6026451408888,26.5810618383047,26.5267716007965,26.5194740156462,26.618256441398,26.8812251557321,0.0197603036946177,-0.198440438869099,0.237961046258334,26.6471561526478,0.18882072256124,-4.67151340217174,0.852123031738026,0.972684372382738,0,0,0.010439229295983,-0.222653322010856,0.243531780602822,26.6471561526478,0.0933796637895014,-4.66451474003483,0.92652462548701,0.994350208748321,0,0,0.030449019659148,-0.155424674737679,0.216322714055975,26.6471561526478,0.341560505855576,-4.68953762923792,0.736219567083221,0.982662080818826,0,0,0.0397700940577828,-0.144969238548335,0.2245094266639,26.6471561526478,0.448858560410808,-5.4727707356627,0.658325920059553,0.980641876538483,0,0,-0.00932107439863472,-0.27138528653085,0.25274313773358,26.6471561526478,-0.0741601367210159,-4.65097316259732,0.941614584462806,0.996101305024912,0,0
"P0C0L4","CO4A_HUMAN","C4A","Complement C4-A",4,4,FALSE,24.7238526524842,26.5902557408948,27.090956426134,27.3219004423642,26.8836787471955,26.2919068037683,27.6023059122324,27.3868171498225,27.0251733287107,26.4354529517684,25.8980170575366,26.1634189288792,26.3357200620308,26.5935526205959,26.3321712395996,26.5151720581326,26.7330169680899,26.6786847067507,26.3531351988086,26.0282468022396,25.7341109207508,25.4666695614055,0.186613112757321,-0.57585598027036,0.949082205785003,26.462918921827,0.51030776587641,-4.65448013788979,0.615383269283024,0.970323593063465,0,0,0.322966193229668,-0.491540045833823,1.13747243229316,26.462918921827,0.826751351849525,-4.61969287660768,0.418065506476828,0.994350208748321,0,0,0.0579131514427331,-0.591594020344588,0.707420323230055,26.462918921827,0.185911182000443,-4.69771757560694,0.854374060620596,0.996032030693816,0,0,-0.0784399290296136,-0.723983247185801,0.567103389126574,26.462918921827,-0.253351842081229,-5.53395668187531,0.802564462167674,0.985836210711108,0,0,0.136353080472347,-0.779390192404536,1.05209635334923,26.462918921827,0.310458447518476,-4.64592974979035,0.75940224007405,0.996101305024912,0,0
"P0C0L5","CO4B_HUMAN","C4B","Complement C4-B",79,79,FALSE,29.5003023925906,29.0887899576117,29.8164645157373,29.7934460181925,28.9240894736716,29.7085804723993,30.0624580314416,29.5682723361631,29.7714260454742,29.8054830781964,28.9255993389106,28.9974685767811,29.8148363023115,29.7016677147966,29.7797253341625,29.6798304586903,29.5754893023354,29.6131706459345,29.1840351331904,29.4604230489236,28.3776176339621,29.5004689120907,-0.194157499222637,-0.621068600054224,0.23275360160895,29.4840747601622,-0.948263395250377,-4.60791721703468,0.354235470737996,0.96930920464428,0,0,0.115352995008575,-0.340694021627897,0.571400011645047,29.4840747601622,0.527389550314228,-4.64628680435893,0.60368482591619,0.994350208748321,0,0,0.278755611793795,-0.0849074195884748,0.642418643176064,29.4840747601622,1.59822061833883,-4.47131147919966,0.125564778569286,0.85657495108128,0,0,-0.0307548824374173,-0.392198527968277,0.330688763093442,29.4840747601622,-0.177413123403417,-5.54860587460526,0.860956004245354,0.985836210711108,0,0,0.309510494231212,-0.203219755791916,0.82224074425434,29.4840747601622,1.25863180676697,-4.56907210154775,0.222557863607534,0.996101305024912,0,0
"P0C7V6","SP202_HUMAN","SUPT20HL2","Putative transcription factor SPT20 homolog-like 2",1,1,FALSE,17.9563883212442,16.5219531644948,18.5550414036273,NA,17.2351216516305,18.305997665238,NA,16.6006579433995,18.9279972792306,18.8059005150244,19.0946659765584,17.9173253754218,18.6371038841596,19.2024906573125,18.8206106613137,18.0422495504656,17.9711379443642,17.7741297110424,17.9089400723451,17.5346654316403,19.7437759817876,16.8813538394447,-0.35438855473717,-1.3142751590597,0.605498049585355,18.1218753514873,-0.775226021551447,-4.62609304377481,0.44819439402163,0.96930920464428,0,0,0.453479990313078,-0.60465937828259,1.51161935890875,18.1218753514873,0.899878428519926,-4.60886583409882,0.379975757490974,0.994350208748321,0,0,-0.013331715889386,-0.865095492619771,0.838432060840999,18.1218753514873,-0.0328651386292034,-4.6853856785597,0.974141044692492,0.997940272061553,0,0,-0.821200260939634,-1.63218101506123,-0.0102195068180416,18.1218753514873,-2.12621469919552,-3.75964489426701,0.0474645546721735,0.652637626742386,-1,0,0.807868545050248,-0.368222996839938,1.98396008694043,18.1218753514873,1.44234169293499,-4.55142311114922,0.166249677909395,0.996101305024912,0,0
"P0DJI8","SAA1_HUMAN","SAA1","Serum amyloid A-1 protein",5,5,FALSE,20.4553206939011,22.8510754750152,21.876426506099,21.9780203478684,23.8374205094834,22.0764670316633,23.4308008962134,22.528297910357,22.009001067939,22.438150709997,22.1053876959303,21.9395039203536,22.2968693382802,22.6988002874615,23.009178596394,22.6447651109531,21.9907363939809,23.0501986827279,22.6795781586814,23.0834059253935,NA,22.1578631139039,0.593146699429827,-0.238305781049703,1.42459917990936,22.4351080177427,1.49239199505187,-4.52211709307286,0.151896126852484,0.96930920464428,0,0,0.1845009552876,-0.686165257238782,1.05516716781398,22.4351080177427,0.443307576530248,-4.65143738921969,0.662513354775401,0.994350208748321,0,0,-0.110833489009195,-0.819245375955663,0.597578397937273,22.4351080177427,-0.327298029827308,-4.6865548276709,0.74699500645114,0.982662080818826,0,0,0.297812255133032,-0.390329760055435,0.985954270321498,22.4351080177427,0.905362946654807,-5.2025309136727,0.376528896775867,0.980641876538483,0,0,-0.408645744142227,-1.39626248895506,0.578971000670607,22.4351080177427,-0.865599031184756,-4.61050558813915,0.397430163524192,0.996101305024912,0,0
"P0DOY2","IGLC2_HUMAN","IGLC2","Immunoglobulin lambda constant 2",3,3,FALSE,23.4573662301947,28.0153667795412,22.1824357334812,26.6694113409345,26.3042226410701,24.0015754573893,23.116214949527,28.0327449021573,25.5312065311388,25.5144158664835,25.1837229086908,22.9276952563594,24.9905493953937,23.2992831243405,22.6452623573834,25.9304080904509,23.1293258120954,24.7018955476817,26.0431547819139,27.9902123484724,24.6971744494923,24.4594281601523,1.0197528834677,-1.07707738225932,3.11658314919472,24.9465033029247,1.01401395039844,-4.59882978997126,0.32260354456637,0.96930920464428,0,0,1.56237707784801,-0.677558087143405,3.80231224283942,24.9465033029247,1.45432903699798,-4.53306783921864,0.161262654195072,0.994350208748321,0,0,1.14331203770037,-0.642866979999129,2.92949105539987,24.9465033029247,1.33460287850078,-4.53573860084455,0.196899025349228,0.85657495108128,0,0,0.600687843320067,-1.17459036759437,2.37596605423451,24.9465033029247,0.705496209250109,-5.34233499008886,0.488581653379531,0.980641876538483,0,0,0.542624194380306,-1.97571815911684,3.06096654787745,24.9465033029247,0.449258858234216,-4.64013162960677,0.658041997030389,0.996101305024912,0,0
"P10275","ANDR_HUMAN","AR","Androgen receptor",1,1,FALSE,28.4354846546737,27.9114702281044,28.4745595272828,27.9510666230839,29.0005626646557,NA,28.5646098012886,27.7066040745734,28.4383720607439,28.312966929136,27.9617472269419,28.2082672266542,NA,28.5593596387143,28.0168557562618,28.4907538956351,28.7936461078597,28.9933005040413,28.4348823580919,28.7099170459,26.2342404452267,28.5264825615989,-0.236515705967044,-0.880789812672847,0.407758400738759,28.2862574665234,-0.770828730717734,-4.62687449589906,0.450732067679667,0.96930920464428,0,0,-0.0687795222616927,-0.746990956258339,0.609431911734953,28.2862574665234,-0.212942639494882,-4.65862219792068,0.833746366369666,0.994350208748321,0,0,0.167008553877793,-0.394498342062033,0.728515449817618,28.2862574665234,0.624528420432278,-4.65470037526617,0.540056628495132,0.982662080818826,0,0,-0.000727629827558474,-0.523620737426528,0.522165477771412,28.2862574665234,-0.00292190547197304,-5.56272324601033,0.997700552490252,0.999455679346611,0,0,0.167736183705351,-0.599536385961052,0.935008753371754,28.2862574665234,0.459034863149889,-4.63679948109088,0.651661673510424,0.996101305024912,0,0
"P10643","CO7_HUMAN","C7","Complement component C7",25,25,FALSE,25.937224782355,26.1048776302529,26.0953609574358,26.0482346354152,26.3740178516257,26.2207252325862,25.7679258409778,25.7867683399124,25.2199660953049,25.1109247172204,25.9363825530416,25.6950164400921,26.6050380053256,26.5734186131821,25.9348590805027,25.5844686613761,25.7664279575917,26.071072992865,25.3648143676376,25.5370911336961,25.6737240629068,26.0368595510779,0.160895714863596,-0.276037721724994,0.597829151452186,25.8838727046537,0.767788250053075,-4.6301595600167,0.451521344082211,0.96930920464428,0,0,0.0993624571217069,-0.367390901684849,0.566115815928262,25.8838727046537,0.443861151195963,-4.65172802524692,0.661874930926679,0.994350208748321,0,0,-0.0498675250977847,-0.422068055261001,0.322333005065432,25.8838727046537,-0.279352840701273,-4.6933785315755,0.782822600208563,0.982662080818826,0,0,0.0116657326441043,-0.358263308477755,0.381594773765964,25.8838727046537,0.0657515290451128,-5.56078600207745,0.948223937581007,0.991825214213572,0,0,-0.061533257741889,-0.586300568193977,0.463234052710199,25.8838727046537,-0.244486790522527,-4.64795619429979,0.809327322446418,0.996101305024912,0,0
"P10909","CLUS_HUMAN","CLU","Clusterin",14,14,FALSE,29.1535619405513,29.074843936964,29.0560916788873,29.2048227252624,29.0477643953158,29.5557595874913,29.1648572993893,29.0362343254327,29.2158506881077,29.350850215593,29.4328700153827,29.2134617881626,29.2627608752649,29.1564712609129,29.222681351479,28.9807827668846,29.1277836854237,29.2888311358971,29.2882647309083,29.4774465614326,29.370983886537,29.1215178913183,-0.0526164079765898,-0.271564161358721,0.166331345405541,29.2183860337545,-0.501063730547989,-4.65518171130068,0.621758462796936,0.970323593063465,0,0,0.0307558997560058,-0.203134644515807,0.264646444027819,29.2183860337545,0.274175116515127,-4.65997663359688,0.786742402084035,0.994350208748321,0,0,0.0565045785389913,-0.130005454941478,0.24301461201946,29.2183860337545,0.631675022301524,-4.66185847346336,0.534703919197655,0.982662080818826,0,0,-0.0268677291936044,-0.212239517392778,0.158504059005569,29.2183860337545,-0.302203567858115,-5.52182332726212,0.765595541819148,0.985836210711108,0,0,0.0833723077325956,-0.179589081921941,0.346333697387132,29.2183860337545,0.66106185992033,-4.62740373402148,0.516064034362355,0.996101305024912,0,0
"P11021","BIP_HUMAN","HSPA5","Endoplasmic reticulum chaperone BiP",8,8,FALSE,18.3151594681686,18.6598207211465,18.5105556147786,18.8727204889648,19.5808839636026,19.2125983732825,19.0691756136999,19.2803844062478,18.585712257224,18.2972281279594,18.6886943047364,18.6229674475996,18.4608592622901,18.6885364863654,18.8000735658116,18.5917615220442,18.6377140222245,18.5463838859899,18.6308436493587,18.5947124977359,18.0478582405914,18.7744587176448,-0.0320957417332117,-0.424755550512056,0.360564067045633,18.7031410289758,-0.170428895874985,-4.67201945025773,0.866373263974757,0.972684372382738,0,0,0.0742879872810533,-0.345170148142981,0.493746122705088,18.7031410289758,0.369268476356993,-4.65582267745779,0.715781402252685,0.994350208748321,0,0,0.0770437547423874,-0.257442408967908,0.411529918452683,18.7031410289758,0.480254615122185,-4.67828030938545,0.636221235146632,0.982662080818826,0,0,-0.0293399742718776,-0.361784814572397,0.303104866028642,18.7031410289758,-0.184014648434776,-5.54753645229348,0.855842043043626,0.985836210711108,0,0,0.106383729014265,-0.365209915510413,0.577977373538943,18.7031410289758,0.470348247487106,-4.63907144690322,0.64315963783196,0.996101305024912,0,0
"P11226","MBL2_HUMAN","MBL2","Mannose-binding protein C",5,5,FALSE,23.1313718215813,24.207953527395,23.5313868842206,23.8422197035483,22.5067353312936,20.2236608718118,22.6922198731983,21.4838644945871,22.7327932563161,23.1751969974693,22.6326659020608,22.3393099090194,24.1352891239939,23.7943801051709,23.6613205612765,23.0661583511169,22.7817915883573,23.2371516354785,24.4851961726451,24.4964865154355,21.8477966284132,21.8120828283162,1.01685420848715,0.0404707529422037,1.9932376640321,22.9916832764866,2.17145354659238,-4.3765956850057,0.0420136345934591,0.96930920464428,1,0,0.849129458733465,-0.193890413851533,1.89214933131846,22.9916832764866,1.69743670667992,-4.49087283852957,0.105013909603123,0.994350208748321,0,0,-0.392553220516255,-1.22428274580458,0.439176304772068,22.9916832764866,-0.984076114025952,-4.60808561304046,0.336752912543145,0.8965095353838,0,0,-0.224828470762567,-1.05148206426424,0.601825122739101,22.9916832764866,-0.567074362219684,-5.41963158825257,0.576929969614561,0.980641876538483,0,0,-0.167724749753688,-1.34038419174252,1.00493469223514,22.9916832764866,-0.298220512565612,-4.64634149664889,0.76858967285191,0.996101305024912,0,0
"P12111","CO6A3_HUMAN","COL6A3","Collagen alpha-3(VI) chain",4,4,FALSE,19.3334086777501,18.6619122751563,20.4055011024529,20.1019399045401,19.3167579290785,19.3766386423898,19.433841839815,19.1452820442942,19.5551178259958,20.0616085927362,19.361138435291,19.0197709732013,19.8778255771713,19.7691280779357,19.7916214467086,19.8125784307465,19.4600896432677,19.6389212976073,19.6986357038978,19.749751827274,19.01990558579,19.7694267052415,0.167864984165963,-0.3024074288908,0.638137397222726,19.5618546608337,0.744256909536869,-4.63275445857355,0.465316655829871,0.96930920464428,0,0,0.190758990881093,-0.311608669653404,0.693126651415591,19.5618546608337,0.791727274772805,-4.62335314824311,0.437745458943886,0.994350208748321,0,0,0.108408519516853,-0.292191724830373,0.50900876386408,19.5618546608337,0.564240776023866,-4.66969369689456,0.57882027104119,0.982662080818826,0,0,0.0855145128017227,-0.312640922924192,0.483669948527638,19.5618546608337,0.447815829498492,-5.47318584050522,0.659065756546638,0.980641876538483,0,0,0.0228940067151306,-0.541914196809881,0.587702210240142,19.5618546608337,0.084514859608942,-4.65088160417857,0.933481533241459,0.996101305024912,0,0
"P12259","FA5_HUMAN","F5","Coagulation factor V",22,22,FALSE,22.3567999056613,23.1184606009449,22.9246812143016,22.9558826665509,22.2900903366842,23.1453866053147,22.6204578021695,22.209038884846,21.9693114609089,21.9982262600707,22.2232438247873,22.3435281432797,22.5565226900698,22.366025993302,22.718740596343,22.0418355460675,22.6829450464816,22.3531466695599,22.7416945473828,22.6778535265154,22.4008481971546,22.9391815000913,0.297850708687765,-0.134819826806315,0.730521244181845,22.5288137281131,1.43533601161818,-4.5296903637886,0.166540044035869,0.96930920464428,0,0,0.205661100528705,-0.256538421840755,0.667860622898164,22.5288137281131,0.927758469261308,-4.60836910433505,0.364518475373936,0.994350208748321,0,0,-0.09524478711473,-0.463813976861891,0.273324402632432,22.5288137281131,-0.538808516979804,-4.67243235216304,0.595924976501308,0.982662080818826,0,0,-0.00305517895566965,-0.369375041236464,0.363264683325125,22.5288137281131,-0.0173895543050187,-5.56259131148431,0.986296958150136,0.999455679346611,0,0,-0.0921896081590603,-0.61183707436312,0.427457858044999,22.5288137281131,-0.369900926868939,-4.64369927917905,0.715317368355055,0.996101305024912,0,0
"P12955","PEPD_HUMAN","PEPD","Xaa-Pro dipeptidase",3,3,FALSE,19.327240431026,19.6878298660917,20.0328069731471,19.496833298536,19.875719208361,20.0279782578571,19.4310762687028,18.6984192639549,19.8416160642916,19.7547618001856,19.9337383583497,19.4562402501848,19.4250452128942,19.5928083402848,19.8596284237031,19.6677379839843,19.4073901495068,19.600178024078,19.5921316070462,19.766891522207,NA,19.6387272548165,0.0291357880521588,-0.364092756568862,0.422364332673179,19.6245142171052,0.155002948445523,-4.66921003225157,0.87844185941011,0.972771186595088,0,0,0.183490328801764,-0.22828402468262,0.595264682286147,19.6245142171052,0.932206465994345,-4.60773441758868,0.36284038821508,0.994350208748321,0,0,-0.0328910559959112,-0.367928573877306,0.302146461885483,19.6245142171052,-0.205372646981731,-4.69280277690199,0.839449379797508,0.996032030693816,0,0,-0.187245596745516,-0.512696647139969,0.138205453648937,19.6245142171052,-1.20360549591193,-4.93747275774691,0.243417258840086,0.975226410142607,0,0,0.154354540749605,-0.312730595591704,0.621439677090913,19.6245142171052,0.691323927686768,-4.62449634124746,0.497662009944077,0.996101305024912,0,0
"P13473","LAMP2_HUMAN","LAMP2","Lysosome-associated membrane glycoprotein 2",2,2,FALSE,18.6425430865568,17.5410751499975,18.2747588664773,18.4226817990219,18.4746287706491,18.3011273051085,18.6019911024707,18.5910873056744,18.4634644589614,18.671358104309,18.3191848990968,18.2596176422374,18.9178207045078,17.9893310426988,18.746526913249,18.2863685575429,17.9612701577051,18.4182177948576,18.2105839022176,18.3544270159794,17.8417372067611,18.0905107797291,-0.0756824939507901,-0.502548540134073,0.351183552232493,18.3354687529913,-0.369671600550291,-4.66381561260495,0.715485613803589,0.972684372382738,0,0,-0.164295607451191,-0.620294494540539,0.291703279638158,18.3354687529913,-0.751232614150726,-4.62740940962563,0.461201028306203,0.994350208748321,0,0,-0.0445379387137947,-0.40816259041948,0.31908671299189,18.3354687529913,-0.255381280102712,-4.69465612223927,0.801018484061407,0.982662080818826,0,0,0.0440751747866059,-0.317330325293598,0.405480674866809,18.3354687529913,0.254279617866662,-5.53374596801581,0.801857600817817,0.985836210711108,0,0,-0.0886131135004007,-0.601289251833659,0.424063024832858,18.3354687529913,-0.360385373279657,-4.64408193489867,0.722310869202688,0.996101305024912,0,0
"P13521","SCG2_HUMAN","SCG2","Secretogranin-2",1,1,FALSE,21.903478775408,22.3294377416128,20.3238289146124,21.712706078585,20.458785191694,19.5074271694308,21.6356937515319,21.206504908345,20.8155788693647,20.4764431454513,20.5021254486172,21.5059650702209,20.7596865034033,19.9095526252635,20.1856065055849,20.969182392337,20.3902640994166,20.0896565032839,20.6951542464679,20.464941977146,19.5305658303272,19.6371979546134,-0.130963639122459,-1.0521917752855,0.790264497040579,20.6822628955781,-0.296412016019226,-4.66752567350298,0.769950381080998,0.972684372382738,0,0,0.248897493490773,-0.735202808235665,1.23299779521721,20.6822628955781,0.527343287894246,-4.64629006486842,0.603716363110088,0.994350208748321,0,0,0.103633964502219,-0.681111655696235,0.888379584700673,20.6822628955781,0.275350250758821,-4.69359971530719,0.785852250930263,0.982662080818826,0,0,-0.276227168111014,-1.05618359288368,0.503729256661652,20.6822628955781,-0.738428271359133,-5.32159875451991,0.468772307036581,0.980641876538483,0,0,0.379861132613232,-0.726555476519518,1.48627774174598,20.6822628955781,0.715844078303086,-4.62337950027703,0.482305329726705,0.996101305024912,0,0
"P13591","NCAM1_HUMAN","NCAM1","Neural cell adhesion molecule 1",3,3,FALSE,15.9444364072871,16.0826418402134,15.9286380670739,15.7096428260755,NA,16.3992972022027,14.9964631185937,16.3679718951053,15.9434190814962,NA,16.9968644882835,16.8796940032648,16.0891997903035,16.1449712428847,15.3182027642323,NA,16.1865278781976,16.449792086902,16.2740441684032,16.152069970887,15.3472584069295,16.7153855527974,-0.122083542340118,-0.747982442878878,0.503815358198643,16.1013958311123,-0.411269003869172,-4.65825444332027,0.685971681737074,0.972684372382738,0,0,-0.616546119218729,-1.358142783928,0.125050545490541,16.1013958311123,-1.75295531817002,-4.50537055143686,0.0974751026674879,0.994350208748321,0,0,-0.0254776827968115,-0.60851393222833,0.557558566634707,16.1013958311123,-0.0921377101537829,-4.6805651881328,0.927656928213683,0.996032030693816,0,0,0.4689848940818,-0.0767985834894898,1.01476837165309,16.1013958311123,1.81180525917156,-4.19826994409947,0.087573852066883,0.95754492511197,0,0,-0.494462576878611,-1.29309320022146,0.304168046464234,16.1013958311123,-1.30545081733525,-4.56784655171978,0.20899123762569,0.996101305024912,0,0
"P13639","EF2_HUMAN","EEF2","Elongation factor 2",2,2,FALSE,30.8928009395453,31.3277490697638,31.0685547959743,31.1432049075963,31.1078684393281,30.9518633848088,31.0139460321052,31.7469098328079,31.5389988137665,30.7376535644802,30.8191431627146,31.5509449162449,30.6148036675612,31.4807805336981,28.1470635014543,31.348181070417,31.7969269230377,31.1578096241129,30.9803090069043,30.4832581402874,31.1449531643356,30.9674805605496,-0.296682651390384,-1.0312974976428,0.437932194862034,31.0009638205224,-0.842063252130454,-4.62149942257682,0.40964052836638,0.96930920464428,0,0,0.0191717300440288,-0.765579259934182,0.80392272002224,31.0009638205224,0.0509379775104954,-4.66493443840383,0.959876749044267,0.994350208748321,0,0,0.328350978920621,-0.297428630384885,0.954130588226128,31.0009638205224,1.09402985114354,-4.58724016853946,0.286854133245259,0.879946597136167,0,0,0.0124965974862086,-0.609463964263888,0.634457159236305,31.0009638205224,0.0418929746387373,-5.56193905702637,0.966996546578867,0.997976134072893,0,0,0.315854381434413,-0.566435287435765,1.19814405030459,31.0009638205224,0.746428092738302,-4.6210066792514,0.464033320137216,0.996101305024912,0,0
"P13671","CO6_HUMAN","C6","Complement component C6",22,22,FALSE,26.0439913211861,26.2080407214925,26.2796764137195,26.4028615452576,25.8765943815954,26.19801618435,26.340544293289,26.2945829117274,25.774801526228,25.704183001619,26.0759974862991,25.9888649201816,25.8695037616272,25.9720550106056,26.634056851263,26.3740931512854,26.2332105581039,26.3052966439499,25.9878021212386,26.2034151296687,25.6589754252392,26.5037922443693,-0.0683267160788112,-0.355441606858357,0.218788174700734,26.1331979820135,-0.49618895812177,-4.65554675182683,0.625132756921675,0.970323593063465,0,0,0.0871736579694549,-0.219536308383873,0.393883624322783,26.1331979820135,0.592610915066172,-4.64142193932542,0.560037031228684,0.994350208748321,0,0,0.196901050043078,-0.0476769694380059,0.441479069524161,26.1331979820135,1.67858320223658,-4.45027341452514,0.108682677388067,0.85657495108128,0,0,0.0414006759948116,-0.201684717210956,0.284486069200579,26.1331979820135,0.355108308488366,-5.50630378409474,0.7262001098374,0.980641876538483,0,0,0.155500374048266,-0.189331347235162,0.500332095331695,26.1331979820135,0.940235170740628,-4.60395392389729,0.358237846961817,0.996101305024912,0,0
"P13796","PLSL_HUMAN","LCP1","Plastin-2",7,7,FALSE,21.8337327381976,21.6955862130867,22.4377123815185,21.7023537156524,22.4826887675517,22.1974406934777,22.1526757435279,22.1988271784095,22.4469990829891,22.5537439434859,21.7888669156609,21.7550010011355,21.4188154126589,21.4470631731623,22.2399245014665,21.81543307956,21.9571003169272,22.0901184047982,21.9342168579878,22.3041626015071,22.1080775742662,22.3997011823528,-0.0742416926804061,-0.47773583313645,0.329252447775637,22.0436473399718,-0.383639129844933,-4.66301779702965,0.70526574590512,0.972684372382738,0,0,-0.316260362093356,-0.747292252870699,0.114771528683987,22.0436473399718,-1.52984568115495,-4.52037688445236,0.141610300477978,0.994350208748321,0,0,-0.112174287310747,-0.455889646263463,0.231541071641968,22.0436473399718,-0.680466335554991,-4.65567800737812,0.503957275371878,0.982662080818826,0,0,0.129844382102203,-0.21177332892168,0.471462093126086,22.0436473399718,0.792492297930761,-5.28563553927739,0.437309548450275,0.980641876538483,0,0,-0.24201866941295,-0.726624600521094,0.242587261695194,22.0436473399718,-1.04129170365246,-4.5937539595638,0.310079291896827,0.996101305024912,0,0
"P14151","LYAM1_HUMAN","SELL","L-selectin",5,5,FALSE,21.5550331323198,21.3056684308102,21.0241521039108,21.1305036291619,20.5692454031842,21.8847644525063,21.8579855141115,21.5488813520638,21.3767030603797,21.4057415644553,21.3281390253811,21.5898292615348,21.1603595224673,21.4326503947508,22.330636802417,21.8869667711573,21.4999688762682,21.5117272442199,21.3508051041963,21.4452791569572,21.2221960557399,21.5705320293684,-0.256456149608518,-0.63513324002578,0.122220940808745,21.4539894948801,-1.41207040363392,-4.53394815623074,0.173193956376261,0.96930920464428,0,0,-0.0233064037696877,-0.427827525420021,0.381214717880646,21.4539894948801,-0.120128575667307,-4.66412362228304,0.905571569171161,0.994350208748321,0,0,0.263168763186581,-0.0594062608591988,0.58574378723236,21.4539894948801,1.70104524619828,-4.44429024876868,0.1043238938879,0.85657495108128,0,0,0.030019017347751,-0.290587375348111,0.350625410043613,21.4539894948801,0.195225506665169,-5.54563118965486,0.847172423593934,0.985836210711108,0,0,0.23314974583883,-0.221650325814186,0.687949817491846,21.4539894948801,1.06887442645811,-4.59082339204533,0.297770227059497,0.996101305024912,0,0
"P14618","KPYM_HUMAN","PKM","Pyruvate kinase PKM",9,9,FALSE,NA,18.8579124222412,NA,18.8108595003681,21.0372295370055,20.4110377863564,17.2476438564552,19.3320856351281,18.4782789776996,NA,18.6841006782346,18.3258109009887,17.7761387754252,19.5997030572338,NA,NA,19.2425463481553,18.9949877822708,19.0005909688316,19.5751350267066,NA,18.9634369111835,0.434207725244892,-0.696461014437208,1.56487646492699,19.0210936352678,0.822888671658752,-4.61683728987856,0.424231585786511,0.96930920464428,0,0,0.56489811585303,-0.657122501711873,1.78691873341793,19.0210936352678,0.99053657379738,-4.59865863237385,0.33855962772401,0.994350208748321,0,0,0.508953815171719,-0.494621196716039,1.51252882705948,19.0210936352678,1.0866944718717,-4.58836872092051,0.295349209908004,0.879946597136167,0,0,0.378263424563581,-0.548611451489843,1.30513830061701,19.0210936352678,0.874484593464011,-5.15319161452614,0.396464145852017,0.980641876538483,0,0,0.130690390608137,-1.23542082021789,1.49680160143417,19.0210936352678,0.204991816281259,-4.63684727613556,0.840499978721106,0.996101305024912,0,0
"P15151","PVR_HUMAN","PVR","Poliovirus receptor",2,2,FALSE,18.855057216686,NA,18.6178388230563,18.361982704924,18.6734709297356,19.3127717480344,18.0663599181227,NA,18.2289815208795,18.5503295199202,19.1466337647179,19.0670462745453,19.46166808415,18.8087052235582,18.5934996443209,18.6833690049005,18.1105562822065,18.452657413978,18.1509700666825,18.2331714952392,18.9949098472768,18.3062066383918,0.144856737786245,-0.415240182031762,0.704953657604253,18.6338093060663,0.54305535626146,-4.6483069158617,0.593702264849193,0.970323593063465,0,0,-0.00204746281931278,-0.600881202784327,0.596786277145701,18.6338093060663,-0.00717923794528632,-4.66075871479525,0.994350208748321,0.994350208748321,0,0,-0.0635927948386446,-0.540603823991209,0.41341823431392,18.6338093060663,-0.279929118743577,-4.68753992117579,0.7826988549266,0.982662080818826,0,0,0.0833114057669135,-0.391365817240388,0.557988628774215,18.6338093060663,0.368531534147898,-5.4729814220176,0.71674257099728,0.980641876538483,0,0,-0.146904200605558,-0.819851440718119,0.526043039507002,18.6338093060663,-0.458375908028086,-4.63682938195397,0.652126063147576,0.996101305024912,0,0
